관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경기도 시흥시청,,경기도 시흥시 정왕4동  1878-1,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3660275,126.7319994,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕4동  1876-5,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.3609446,126.7314759,2017-01-01
경기도 시흥시청,,경기도 시흥시 매화동  238-13,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4149372,126.8119909,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕4동 1889,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3642497,126.7387224,2017-01-01
경기도 시흥시청,,경기도 시흥시 하상동 367,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.3955819,126.8109333,2017-01-01
경기도 시흥시청,경기도 시흥시 복지로 57,경기도 시흥시 대야동 469,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4444603,126.7893264,2017-01-01
경기도 시흥시청,경기도 시흥시 상직길 3,경기도 시흥시 하상동 380-1,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3905568,126.8125157,2017-01-01
경기도 시흥시청,경기도 시흥시 하상로 14-9,경기도 시흥시 하상동 372,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.3916952,126.8144664,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동  1678-72,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3426456,126.7888589,2017-01-01
경기도 시흥시청,,경기도 시흥시 미산동 산12-6(2),기타,1,41,360도 전방면,30,2017-03,031-310-3702,37.415006,126.7745558,2017-01-01
경기도 시흥시청,,경기도 시흥시 미산동 산12-6(3),기타,1,41,360도 전방면,30,2017-03,031-310-3702,37.415006,126.7745558,2017-01-01
경기도 시흥시청,,경기도 시흥시 미산동 산12-6(4),기타,1,41,360도 전방면,30,2017-03,031-310-3702,37.415006,126.7745558,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1349-1(1),기타,1,41,360도 전방면,30,2017-04,031-310-3702,37.3463615,126.7810838,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1349-1(2),기타,1,41,360도 전방면,30,2017-04,031-310-3702,37.3463615,126.7810838,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1349-1(3),기타,1,41,360도 전방면,30,2017-04,031-310-3702,37.3463615,126.7810838,2017-01-01
경기도 시흥시청,,경기도 시흥시 방산동 1011-1,시설물관리,4,200,360도 전방면,30,2017-06,031-310-6073,37.4142455,126.7548355,2017-01-01
경기도 시흥시청,경기도 시흥시 복지로91번길 10-6,경기도 시흥시 대야동 443,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4480761,126.7908304,2017-01-01
경기도 시흥시청,경기도 시흥시 봉우순환로3번길 21,경기도 시흥시 정왕본동 2255-1,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3582471,126.7545007,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로96번길 25,경기도 시흥시 정왕본동 1536,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3428106,126.7577791,2017-01-01
경기도 시흥시청,경기도 시흥시 마유로446번길 12,경기도 시흥시 정왕본동 2308-1,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3536642,126.7434435,2017-01-01
경기도 시흥시청,경기도 시흥시 신흥마을1길 28,경기도 시흥시 신천동 821-5,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4370425,126.7781838,2017-01-01
경기도 시흥시청,경기도 시흥시 신천천서로 34,경기도 시흥시 신천동 761-14,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.438161,126.7831296,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로56번길 9-11,경기도 시흥시 정왕본동 1548,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3421919,126.7549147,2017-01-01
경기도 시흥시청,경기도 시흥시 마유로423번길 12-1,경기도 시흥시 정왕본동 2298-7,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3529174,126.7398343,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕본동 1542-5,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.3416715,126.7559659,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로3402번길 24-1,경기도 시흥시 신천동 314-23,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.443877,126.7807963,2017-01-01
경기도 시흥시청,경기도 시흥시 마유로443번길 31,경기도 시흥시 정왕본동 2293-1,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3542755,126.738746,2017-01-01
경기도 시흥시청,경기도 시흥시 신천8길 9,경기도 시흥시 신천동 836-1,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.436244,126.779994,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로3395번길 32,경기도 시흥시 신천동 752-14,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4387417,126.7809923,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕대로143번길 15,경기도 시흥시 정왕2동 1871-4,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3518626,126.7315876,2017-01-01
경기도 시흥시청,경기도 시흥시 계수로 203,경기도 시흥시 계수동 145-1,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.452964,126.820574,2017-01-01
경기도 시흥시청,경기도 시흥시 역전로 455,경기도 시흥시 정왕4동 1878-10,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3648872,126.7377493,2017-01-01
경기도 시흥시청,경기도 시흥시 하중로209번길 10,경기도 시흥시 하중동 863,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3929173,126.8069086,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로465번길 7,경기도 시흥시 거모동 1379,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3486969,126.7820475,2017-01-01
경기도 시흥시청,경기도 시흥시 하중로173번길 11,경기도 시흥시 하중동 849,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3960479,126.8039416,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 447,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.4389869,126.777274,2017-01-01
경기도 시흥시청,경기도 시흥시 옥구천동로 433-25,경기도 시흥시 정왕4동 1875-3,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3599407,126.7298315,2017-01-01
경기도 시흥시청,경기도 시흥시 상직길 47,경기도 시흥시 하상동  378-4,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3904166,126.8149891,2017-01-01
경기도 시흥시청,경기도 시흥시 한우물로21번길 30,경기도 시흥시 거모동 1739-1,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3439464,126.7809104,2017-01-01
경기도 시흥시청,경기도 시흥시 옥구천동로 433-11,경기도 시흥시 정왕2동 1875-4,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3591687,126.7310872,2017-01-01
경기도 시흥시청,,경기도 시흥시 포동 13-3,어린이보호,1,130,360도 전방면,30,2017-03,031-310-3702,37.4073275,126.7830502,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕3동 1867-2,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3558565,126.7248348,2017-01-01
경기도 시흥시청,,경기도 시흥시 장곡동 796,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.3810531,126.7824947,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  296-21,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4496255,126.7906565,2017-01-01
경기도 시흥시청,경기도 시흥시 승지로69번길 5,경기도 시흥시 능곡동 514,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3700816,126.8098806,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동  1773-1,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3412781,126.7850485,2017-01-01
경기도 시흥시청,경기도 시흥시 능곡로 178,경기도 시흥시 능곡동 755,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3680567,126.8113534,2017-01-01
경기도 시흥시청,,경기도 시흥시 은행동  252-64,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4336618,126.7969386,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1856,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3377812,126.7845282,2017-01-01
경기도 시흥시청,,경기도 시흥시 매화동 436,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4152707,126.8065454,2017-01-01
경기도 시흥시청,경기도 시흥시 대골길 19,경기도 시흥시 대야동  444-5,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4488769,126.7902405,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동  1668-7,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3387016,126.7852703,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로355번길 22,경기도 시흥시 정왕1동  1437-7,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3416147,126.7461933,2017-01-01
경기도 시흥시청,경기도 시흥시 대골길 23,경기도 시흥시 대야동 446,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4485155,126.7896878,2017-01-01
경기도 시흥시청,경기도 시흥시 금오로368번길 57,경기도 시흥시 과림동  577-6,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4329348,126.8390169,2017-01-01
경기도 시흥시청,경기도 시흥시 뱀내장터로19번길 22-1,경기도 시흥시 대야동 491,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4435478,126.787939,2017-01-01
경기도 시흥시청,,경기도 시흥시 군자동  348-4,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3606364,126.7874985,2017-01-01
경기도 시흥시청,,경기도 시흥시 과림동  354-5,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4429876,126.831017,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 274-23,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4497123,126.7938545,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로477번길 6,경기도 시흥시 거모동 1725-7,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3474211,126.7839925,2017-01-01
경기도 시흥시청,,경기도 시흥시 과림동 69,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4547389,126.8325498,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  282-1,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4486288,126.7925805,2017-01-01
경기도 시흥시청,경기도 시흥시 방산가마터길 34,경기도 시흥시 방산동 395-1,생활방범,3,200,360도 전방면,30,2017-06,031-310-3702,37.417461,126.7721083,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로41번길 11-2,경기도 시흥시 정왕동 1411-1,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3417245,126.7511922,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로375번길 19,경기도 시흥시 정왕동 1569-9,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3425547,126.7475782,2017-01-01
경기도 시흥시청,경기도 시흥시 봉우재로30번길 3-2,경기도 시흥시 정왕동 1577-2,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3452243,126.7446349,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로443번길 10,경기도 시흥시 정왕동 1166-4,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3472523,126.7533632,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로423번길 1,경기도 시흥시 정왕동 1195-1,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3451153,126.7525803,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로66번길 3-1,경기도 시흥시 정왕동 1545-2,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3426959,126.7546422,2017-01-01
경기도 시흥시청,경기도 시흥시 오이도중앙로5번길 10-9,경기도 시흥시 정왕동 1983-10,쓰레기단속,1,41,쓰레기투기지역,30,2017-09,031-310-3108,37.3465565,126.6916665,2017-01-01
경기도 시흥시청,,경기도 시흥시 하중동 879,쓰레기단속,1,41,쓰레기투기지역,30,2017-09,031-310-3108,37.3916062,126.8041002,2017-01-01
경기도 시흥시청,경기도 시흥시 오동마을로6번길 41,경기도 시흥시 정왕동 2323-9,쓰레기단속,1,41,쓰레기투기지역,30,2017-09,031-310-3108,37.3513889,126.7453587,2017-01-01
경기도 시흥시청,경기도 시흥시 오이도중앙로 12-1,경기도 시흥시 정왕동 1977-6,쓰레기단속,1,41,쓰레기투기지역,30,2017-09,031-310-3108,37.3470574,126.6902876,2017-01-01
경기도 시흥시청,,경기도 시흥시 산현동 124(피울고개),쓰레기단속,1,41,쓰레기투기지역,30,2017-09,031-310-3108,37.370444,126.841162,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로 67-8,경기도 시흥시 정왕본동 1512,쓰레기단속,1,200,쓰레기투기지역,30,2017-12,031-310-3108,37.3437487,126.7539955,2017-01-01
경기도 시흥시청,경기도 시흥시 대은로 12-10,경기도 시흥시 은행동 557-1,생활방범,5,200,360도 전방면,30,2017-12,031-310-3702,37.4397646,126.793498,2017-01-01
경기도 시흥시청,경기도 시흥시 하중로 115,경기도 시흥시 하중동 817-3,생활방범,3,200,360도 전방면,30,2017-12,031-310-3702,37.3998331,126.7992447,2017-01-01
경기도 시흥시청,경기도 시흥시 대골길 47-6,경기도 시흥시 대야동 459,생활방범,5,200,360도 전방면,30,2017-12,031-310-3702,37.446738,126.7883028,2017-01-01
경기도 시흥시청,,경기도 시흥시 금이동 488-3,생활방범,3,200,360도 전방면,30,2017-12,031-310-3702,37.3925847,126.8368462,2017-01-01
경기도 시흥시청,,경기도 시흥시 계수동 산90-6,생활방범,4,200,360도 전방면,30,2017-12,031-310-3702,37.452683,126.802662,2017-01-01
경기도 시흥시청,경기도 시흥시 논곡길 12-1,경기도 시흥시 논곡동 248,쓰레기단속,1,41,쓰레기투기지역,30,2017-01,031-310-3108,37.3941405,126.8549904,2017-01-01
경기도 시흥시청,경기도 시흥시 매화2로48번길 8,경기도 시흥시 매화동 352-3,쓰레기단속,1,41,쓰레기투기지역,30,2017-01,031-310-3108,37.4162123,126.8092992,2017-01-01
경기도 시흥시청,경기도 시흥시 하중로117번길 10-11,경기도 시흥시 하중동 822-7,쓰레기단속,1,41,쓰레기투기지역,30,2017-01,031-310-3108,37.4003582,126.8007115,2017-01-01
경기도 시흥시청,경기도 시흥시 문화마을로 14-1,경기도 시흥시 신천동 722-18,쓰레기단속,1,41,쓰레기투기지역,30,2017-01,031-310-3108,37.4434066,126.7798033,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로3402번길 19,경기도 시흥시 신천동 314-51,쓰레기단속,1,41,쓰레기투기지역,30,2017-01,031-310-3108,37.4434084,126.7807751,2017-01-01
경기도 시흥시청,경기도 시흥시 군서로 56,경기도 시흥시 정왕본동 1208-8,생활방범,1,200,360도 전방면,30,2017-09,031-310-3702,37.3465885,126.7463005,2017-01-01
경기도 시흥시청,경기도 시흥시 군서로18번길 21-1,경기도 시흥시 정왕본동 1191,생활방범,1,200,360도 전방면,30,2017-09,031-310-3702,37.3461117,126.7508277,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로432번길 12,경기도 시흥시 정왕본동 1508-1,생활방범,1,200,360도 전방면,30,2017-09,031-310-3702,37.344867,126.7544996,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔공원로9번길 1,경기도 시흥시 정왕본동 1530-5,생활방범,1,200,360도 전방면,30,2017-09,031-310-3702,37.3428329,126.755522,2017-01-01
경기도 시흥시청,경기도 시흥시 군서마을로 10-3,경기도 시흥시 정왕본동 1214-6,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.3439479,126.7501917,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔공원로 24,경기도 시흥시 정왕본동 1543-9,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.3418889,126.7565295,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로8번안길 29-1,경기도 시흥시 정왕1동 1401-1,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.339776,126.7543359,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로7번안길 29,경기도 시흥시 정왕1동 1409-1,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.3412755,126.7519159,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로369번길 13-3,경기도 시흥시 정왕1동 1431-11,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.3418342,126.7477273,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로375번길 22-21,경기도 시흥시 정왕1동 1560,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.3435831,126.748139,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로369번길 39-1,경기도 시흥시 정왕1동 1586-9,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.3432531,126.7455332,2017-01-01
경기도 시흥시청,경기도 시흥시 봉우재로 23-17,경기도 시흥시 정왕1동 1609-10,생활방범,1,200,360도 전방면,30,2017-11,031-310-3702,37.345921,126.7418563,2017-01-01
경기도 시흥시청,경기도 시흥시 서해안로 277,경기도 시흥시 정왕3동 2138,기타,1,200,360도 전방면,30,2017-11,031-310-3702,37.3555292,126.7123638,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 484-1,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4455707,126.7855262,2017-01-01
경기도 시흥시청,경기도 시흥시 복지로120번길 12,경기도 시흥시 대야동 280-6,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4486039,126.7938011,2017-01-01
경기도 시흥시청,경기도 시흥시 중심상가로 155,경기도 시흥시 정왕2동 1728-17,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3463073,126.7333117,2017-01-01
경기도 시흥시청,경기도 시흥시 소래산길 66,경기도 시흥시 대야동 303-13,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4519637,126.7882653,2017-01-01
경기도 시흥시청,경기도 시흥시 호현로49번길 30,경기도 시흥시 신천동 719-13,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.443933,126.7818245,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 1858-5,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3533014,126.7226433,2017-01-01
경기도 시흥시청,경기도 시흥시 함송로29번길 31,경기도 시흥시 정왕4동 1878-3,기타,1,200,360도 전방면,30,2017-04,031-310-3702,37.3652457,126.732894,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로3325번길 17,경기도 시흥시 신천동 781-21,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4373504,126.7887477,2017-01-01
경기도 시흥시청,경기도 시흥시 신천로44번길 7,경기도 시흥시 신천동 859-7,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4353509,126.7891602,2017-01-01
경기도 시흥시청,,경기도 시흥시 장곡동 820-8,생활방범,3,200,360도 전방면,30,2017-04,031-310-3702,37.3783001,126.7846931,2017-01-01
경기도 시흥시청,경기도 시흥시 미산로 141-1,경기도 시흥시 미산동 316-39,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4179135,126.792497,2017-01-01
경기도 시흥시청,경기도 시흥시 미산로 99,경기도 시흥시 미산동 363-8,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4198847,126.7964905,2017-01-01
경기도 시흥시청,경기도 시흥시 하중로 226,경기도 시흥시 하중동 880-1,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3914099,126.8052412,2017-01-01
경기도 시흥시청,,경기도 시흥시 매화동 196-3,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4154656,126.8156269,2017-01-01
경기도 시흥시청,경기도 시흥시 매화2로 22,경기도 시흥시 매화동 220-13,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.4168842,126.8125169,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로481번길 20,경기도 시흥시 거모동 1717-1,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3481086,126.7854689,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1759-5,어린이보호,1,200,360도 전방면,30,2017-04,031-310-3702,37.3442003,126.7866087,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1660-4,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3399991,126.7852779,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕3동 1867-2,어린이보호,1,130,360도 전방면,30,2017-03,031-310-3702,37.3558565,126.7248348,2017-01-01
경기도 시흥시청,경기도 시흥시 은행고길 18,경기도 시흥시 은행동 94-11,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.4397115,126.7992158,2017-01-01
경기도 시흥시청,경기도 시흥시 한우물로 49,경기도 시흥시 거모동 1730-7,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3467791,126.7827755,2017-01-01
경기도 시흥시청,경기도 시흥시 봉화로 23,경기도 시흥시 정왕4동  1774-2,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3676064,126.7369157,2017-01-01
경기도 시흥시청,경기도 시흥시 새우개1길 2,경기도 시흥시 포동  32-4,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.4034672,126.7761381,2017-01-01
경기도 시흥시청,경기도 시흥시 도일로112번길 12,경기도 시흥시 거모동  1653-1,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3402238,126.7849725,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동  1998-6,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3463609,126.6892522,2017-01-01
경기도 시흥시청,경기도 시흥시 오동마을로6번안길 17,경기도 시흥시 정왕본동  2318-6,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3521427,126.7440018,2017-01-01
경기도 시흥시청,경기도 시흥시 은행로 92,경기도 시흥시 은행동 547-7,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.4396274,126.7974646,2017-01-01
경기도 시흥시청,경기도 시흥시 월곶해안로 69,경기도 시흥시 월곶동 1010-5,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3915825,126.737023,2017-01-01
경기도 시흥시청,,경기도 시흥시 은행동  538-1,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.4430972,126.7980201,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로534번안길 6-6,경기도 시흥시 거모동 1768-5,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3421099,126.7866034,2017-01-01
경기도 시흥시청,경기도 시흥시 월곶중앙로 71,경기도 시흥시 월곶동 1011-15,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.388889,126.737247,2017-01-01
경기도 시흥시청,경기도 시흥시 월곶해안로 99,경기도 시흥시 월곶동 1011-28,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3897753,126.7347257,2017-01-01
경기도 시흥시청,경기도 시흥시 군서로18번길 44,경기도 시흥시 정왕본동 1169,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.347476,126.7526063,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로449번길 71,경기도 시흥시 정왕본동 1182-1,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3479415,126.7469957,2017-01-01
경기도 시흥시청,경기도 시흥시 다솜마을2길 12,경기도 시흥시 정왕본동 1803-1,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3500818,126.7409728,2017-01-01
경기도 시흥시청,경기도 시흥시 오동마을로 38-1,경기도 시흥시 정왕본동 2317-7,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3517228,126.7456059,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕대로233번안길 9-9,경기도 시흥시 정왕1동 1602,생활방범,1,200,360도 전방면,30,2017-04,031-310-3702,37.3470847,126.7424955,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 530,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4435174,126.7910467,2017-01-01
경기도 시흥시청,경기도 시흥시 군서마을로 32,경기도 시흥시 정왕본동 1213,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.344971,126.7483036,2017-01-01
경기도 시흥시청,경기도 시흥시 군서로36번길 28,경기도 시흥시 정왕본동 1181,어린이보호,1,200,360도 전방면,30,2017-06,031-310-3702,37.3473892,126.7499431,2017-01-01
경기도 시흥시청,경기도 시흥시 대골안길 31,경기도 시흥시 대야동 456-2,어린이보호,1,200,360도 전방면,30,2017-06,031-310-3702,37.446542,126.7895465,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 470-2,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4446035,126.7887723,2017-01-01
경기도 시흥시청,경기도 시흥시 은행로173번길 17,경기도 시흥시 대야동 572-3,어린이보호,2,200,360도 전방면,30,2017-06,031-310-3702,37.4447079,126.7967953,2017-01-01
경기도 시흥시청,경기도 시흥시 복지로 3,경기도 시흥시 신천동 709-6,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4402391,126.7868298,2017-01-01
경기도 시흥시청,경기도 시흥시 신천로7번길 12,경기도 시흥시 신천동 885-1,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4325438,126.7913601,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 843,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4367398,126.7849642,2017-01-01
경기도 시흥시청,,경기도 시흥시 산현동 345-13,생활방범,4,200,360도 전방면,30,2017-03,031-310-3702,37.3698632,126.8318839,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1163-19,생활방범,4,200,360도 전방면,30,2017-03,031-310-3702,37.3506097,126.7786673,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 377-100,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.446876,126.7849348,2017-01-01
경기도 시흥시청,경기도 시흥시 호현로 36,경기도 시흥시 대야동 496-1,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4434617,126.7852159,2017-01-01
경기도 시흥시청,경기도 시흥시 복지로43번길 27,경기도 시흥시 대야동 494-9,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.4442924,126.7861628,2017-01-01
경기도 시흥시청,,경기도 시흥시 도창동 110-4,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.4086854,126.8184111,2017-01-01
경기도 시흥시청,,경기도 시흥시 도창동 25-3,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.4098001,126.8225763,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 1940-1,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.3591932,126.7222828,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 1940-2,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.3579461,126.7207297,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕4동 1133,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.3685842,126.7390233,2017-01-01
